movie_id,title,genres,year,clean_title,poster_url,overview,tmdb_rating,num_ratings,avg_rating
463,Guilty as Sin (1993),Crime|Drama|Thriller,1993,Guilty as Sin,https://image.tmdb.org/t/p/w500/a5b53cYM23bUA7OyoNyDtIJ38kc.jpg,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",5.7,47.0,2.74468085106383
464,Hard Target (1993),Action|Adventure|Crime|Thriller,1993,Hard Target,https://image.tmdb.org/t/p/w500/mXCM7pmUFUGp7QzSmare3RITe6n.jpg,"When a woman's father goes missing, she enlists a local to aid in her search.  The pair soon discover that her father has died at the hands of a wealthy sportsman who hunts homeless men as a form of recreation.",6.5,216.0,2.7824074074074074
465,Heaven & Earth (1993),Action|Drama|War,1993,Heaven & Earth,https://image.tmdb.org/t/p/w500/xn3Oc3GwZwWrpd6KbEEPrA4h6EY.jpg,"In a small Vietnamese village torn apart by war, a young woman faces unimaginable horrors before deciding to escape to the city. There, she encounters a compassionate Marine who offers her hope and a chance at a new life, igniting the possibility of a future together.",6.661,105.0,3.3142857142857145
466,Hot Shots! Part Deux (1993),Action|Comedy|War,1993,Hot Shots! Part Deux,https://image.tmdb.org/t/p/w500/zh9EGK970GHo10ETclWBOjZVUOK.jpg,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",6.543,573.0,2.7958115183246073
467,Live Nude Girls (1995),Comedy,1995,Live Nude Girls,https://image.tmdb.org/t/p/w500/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",4.5,54.0,3.2037037037037037
468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,1995,"Englishman Who Went Up a Hill, But Came Down a Mountain, The",https://image.tmdb.org/t/p/w500/s96XNz6eBsYDK3A9nVyEuHdv7BG.jpg,"When an English cartographer arrives in Wales to tell the residents of the Welsh village of Ffynnon Garw  that their 'mountain' is only a hill, the offended community sets out to remedy the situation.",6.311,350.0,3.2714285714285714
469,"House of the Spirits, The (1993)",Drama|Romance,1993,"House of the Spirits, The",https://image.tmdb.org/t/p/w500/pS5xqILNBxcjRqLZROIkO4wszrU.jpg,"A rancher, his clairvoyant wife and their family face turbulent years in South America.",6.943,69.0,2.9565217391304346
470,House Party 3 (1994),Comedy,1994,House Party 3,https://image.tmdb.org/t/p/w500/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg,"Hip Hop duo Kid & Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",5.1,38.0,1.736842105263158
471,"Hudsucker Proxy, The (1994)",Comedy|Romance,1994,"Hudsucker Proxy, The",https://image.tmdb.org/t/p/w500/bp5Kg9iT9oSXsECgDkNJVqvIrxX.jpg,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,7.067,599.0,3.631051752921536
472,I'll Do Anything (1994),Comedy|Drama,1994,I'll Do Anything,https://image.tmdb.org/t/p/w500/q7CFDCUNfuOxZssINLGkPE9m2l1.jpg,"Matt Hobbs is a talented but unsuccessful actor. When estranged (and strange) ex-wife Beth dumps their daughter Jeannie on Matt, father and daughter have a lot of adjusting to do. His budding relationship with attractive production assistant Cathy Breslow is made complicated, while the precocious child is overly accustomed to getting her own way. Matt eventually faces the choice of family vs career in a particularly difficult way.",5.5,44.0,2.7045454545454546
473,In the Army Now (1994),Comedy|War,1994,In the Army Now,https://image.tmdb.org/t/p/w500/cNIIDaJM9nsDP9tTmAN6sjKpeiN.jpg,"Bones Conway and Jack Kaufman, two misguided youths, join the reserves to make some easy money for their entrepreneurial dreams. Unfortunately, no sooner than they finish basic training they find themselves at war as part of the water purification team.",5.1,151.0,2.225165562913907
474,In the Line of Fire (1993),Action|Thriller,1993,In the Line of Fire,https://image.tmdb.org/t/p/w500/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",6.965,972.0,3.825102880658436
475,In the Name of the Father (1993),Drama,1993,In the Name of the Father,https://image.tmdb.org/t/p/w500/3NcIkKxaO2SmRVsG1v50XhtmL0f.jpg,"A small-time Belfast thief, Gerry Conlon, is wrongly convicted of an IRA bombing in London, along with his father and friends, and spends 15 years in prison fighting to prove his innocence.",7.889,312.0,3.9006410256410255
476,"Inkwell, The (1994)",Comedy|Drama,1994,"Inkwell, The",https://image.tmdb.org/t/p/w500/b5qUq9l6ci9KzzAqYhpdxzjY7qi.jpg,The Inkwell is about a 16-year-old boy coming of age on Martha's Vineyard in the summer of 1976.,5.3,35.0,2.6857142857142855
477,What's Love Got to Do with It? (1993),Drama,1993,What's Love Got to Do with It?,https://image.tmdb.org/t/p/w500/btC4819GhihmkCELqO3qgepNGos.jpg,Singer Tina Turner rises to stardom while mustering the courage to break free from her abusive husband Ike.,7.0,195.0,3.466666666666667
478,Jimmy Hollywood (1994),Comedy,1994,Jimmy Hollywood,https://image.tmdb.org/t/p/w500/o066KgKkw32T4ShvgYO7qHDzZt0.jpg,"Jimmy Alto is an actor wannabe who stumbles into the role of a lifetime. He becomes a vigilante crime-fighter, aided by his sidekick William, who has suffered a head wound and has problems with short-term memory. Jimmy's vigilante alter ego soon becomes a media wonder--but Jimmy remains a total unknown and his long-suffering girl friend Lorraine is getting fed up with the whole situation.",5.1,24.0,2.4583333333333335
479,Judgment Night (1993),Action,1993,Judgment Night,https://image.tmdb.org/t/p/w500/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",6.5,133.0,2.7969924812030076
480,Jurassic Park (1993),Action|Adventure|Sci-Fi,1993,Jurassic Park,https://image.tmdb.org/t/p/w500/maFjKnJ62hDQ9E66dKqDZgbUy0H.jpg,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",7.966,2672.0,3.7638473053892216
481,Kalifornia (1993),Drama|Thriller,1993,Kalifornia,https://image.tmdb.org/t/p/w500/aXyA3UvVaXBoX2zq9zH7NcK5rKT.jpg,"A journalist duo go on a tour of serial killer murder sites with two companions, unaware that one of them is a serial killer himself.",6.584,294.0,3.380952380952381
482,Killing Zoe (1994),Thriller,1994,Killing Zoe,https://image.tmdb.org/t/p/w500/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.",6.205,176.0,3.528409090909091
483,King of the Hill (1993),Drama,1993,King of the Hill,https://image.tmdb.org/t/p/w500/vmV21mWwclW2A3lmlBejn8TyIu2.jpg,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",6.8,74.0,3.7432432432432434
484,Lassie (1994),Adventure|Children's,1994,Lassie,https://image.tmdb.org/t/p/w500/5Tz2rzFivQKmMBz5T8Cj7M7CdnI.jpg,"On their way to start a new life at a sheep farm in rural Virginia, the Turner family are halted by a wreck on the highway that has claimed the life of a truck driver. Spotting the trucker's now-abandoned collie on the side of the road, they take pity on the dog and adopt her. As the city family copes with the change to rural life, including a feud with a neighboring farm family who resent the city interlopers, the ever-loyal Lassie helps them adjust to their new surroundings.",6.1,29.0,2.6551724137931036
485,Last Action Hero (1993),Action|Comedy,1993,Last Action Hero,https://image.tmdb.org/t/p/w500/vkhEaWAv5j3qgrOGp3BgMeiYPKj.jpg,"After his father's death, a young boy finds solace in action movies featuring an indestructible cop. Given a magic ticket by a theater manager, he is transported into the film and teams up with the cop to stop a villain who escapes into the real world.",6.5,500.0,2.508
486,Life with Mikey (1993),Comedy,1993,Life with Mikey,https://image.tmdb.org/t/p/w500/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg,"Michael Chapman, a former child TV star, runs a struggling talent agency specilizing in child acts. When a young girl off the street puts on a real performance after he catches her picking his pocket, he may have just found the next big thing.",5.7,64.0,2.8125
487,Lightning Jack (1994),Comedy|Western,1994,Lightning Jack,https://image.tmdb.org/t/p/w500/4YoRERjKWO2442ezcvgEjAZuxWP.jpg,"Lightning Jack Kane is an Australian outlaw in the wild west. During a bungled bank robbery he picks up mute Ben Doyle as a hostage. The two become good friends, with Jack teaching Ben how to rob banks, while they plan Jack's last heist.",5.6,62.0,2.6129032258064515
488,M. Butterfly (1993),Drama,1993,M. Butterfly,https://image.tmdb.org/t/p/w500/vfutnJ9sgpAtNuPemksd26gd5dC.jpg,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling – but Song is not at all who Gallimard thinks.",6.584,39.0,3.3846153846153846
489,Made in America (1993),Comedy,1993,Made in America,https://image.tmdb.org/t/p/w500/1NLhOZN4AcTSvEPMI3HCjTVSfvy.jpg,"A young black woman discovers that her father was a sperm donor, and if that wasn't bad enough, he's white.",5.5,97.0,2.4742268041237114
490,Malice (1993),Thriller,1993,Malice,https://image.tmdb.org/t/p/w500/6kcjUrhvHrXSLDLQHvcOvJmLSqs.jpg,"A tale about a happily married couple who would like to have children. Tracy teaches infants, Andy's a college professor. Things are never the same after she is taken to hospital and operated upon by Jed, a ""know all"" doctor.",6.263,185.0,3.324324324324324
491,"Man Without a Face, The (1993)",Drama,1993,"Man Without a Face, The",https://image.tmdb.org/t/p/w500/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg,"Justin McLeod is a former teacher who lives as a recluse on the edge of town after his face is disfigured from an automobile accident ten years earlier, in which a boy was incinerated--and for which he was convicted of involuntary manslaughter. Also suspected of being a paedophile, he is befriended by Chuck, causing the town's suspicions and hostility to be ignited.",6.5,212.0,3.3160377358490565
492,Manhattan Murder Mystery (1993),Comedy|Mystery,1993,Manhattan Murder Mystery,https://image.tmdb.org/t/p/w500/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,7.257,335.0,3.719402985074627
493,Menace II Society (1993),Action|Crime|Drama,1993,Menace II Society,https://image.tmdb.org/t/p/w500/nS7yqmSVeNoH22VXj69JoFCxW1h.jpg,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,7.491,298.0,3.6073825503355703
494,Executive Decision (1996),Action|Thriller,1996,Executive Decision,https://image.tmdb.org/t/p/w500/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,"Terrorists hijack a 747 inbound to Washington D.C., demanding the release of their imprisoned leader. Intelligence expert David Grant suspects another reason and he is soon the reluctant member of a special assault team that is assigned to intercept the plane and hijackers.",6.336,416.0,3.3461538461538463
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976,In the Realm of the Senses (Ai no corrida),https://image.tmdb.org/t/p/w500/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",6.6,42.0,3.380952380952381
496,What Happened Was... (1994),Comedy|Drama|Romance,1994,What Happened Was...,https://image.tmdb.org/t/p/w500/mke5aNX5cT6JIWk2ER4ng9dGNNL.jpg,Jackie and Michael are coworkers at a large law firm. They decide to meet at Jackie's for dinner one night.,7.1,37.0,3.2162162162162162
497,Much Ado About Nothing (1993),Comedy|Romance,1993,Much Ado About Nothing,https://image.tmdb.org/t/p/w500/tvltGP6vYOkHdURag0jPSjhPUAV.jpg,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",6.94,667.0,4.0
498,Mr. Jones (1993),Drama|Romance,1993,Mr. Jones,https://image.tmdb.org/t/p/w500/rmAnfar51B0qSQ1Wkix0iKtUUnx.jpg,"The story about the relationship between a manic depressive man, Mr. Jones, and the female doctor who takes more than a professional interest in his treatment.",5.8,47.0,2.74468085106383
